,chrom,start,end
4760,chr9_1,102000000,103000000
4761,chr9_1,103000000,104000000
4762,chr9_1,104000000,105000000
4763,chr9_1,105000000,106000000
4764,chr9_1,106000000,107000000
4765,chr9_1,107000000,108000000
4766,chr9_1,108000000,109000000
4767,chr9_1,109000000,110000000
4768,chr9_1,110000000,111000000
4769,chr9_1,111000000,112000000
4770,chr9_1,112000000,113000000
4771,chr9_1,113000000,114000000
4772,chr9_1,114000000,115000000
4773,chr9_1,115000000,116000000
4774,chr9_1,116000000,117000000
4775,chr9_1,117000000,118000000
4776,chr9_1,118000000,119000000
4777,chr9_1,119000000,120000000
4778,chr9_1,120000000,121000000
4779,chr9_1,121000000,122000000
4780,chr9_1,122000000,123000000
4781,chr9_1,123000000,124000000
4782,chr9_1,124000000,125000000
4783,chr9_1,125000000,126000000
4784,chr9_1,126000000,127000000
4785,chr9_1,127000000,128000000
4786,chr9_1,128000000,129000000
4787,chr9_1,129000000,130000000
4788,chr9_1,130000000,131000000
4789,chr9_1,131000000,132000000
4790,chr9_1,132000000,133000000
4791,chr9_1,133000000,134000000
4792,chr9_1,134000000,135000000
4793,chr9_1,135000000,136000000
4794,chr9_1,136000000,137000000
4795,chr9_1,137000000,138000000
4796,chr9_1,138000000,139000000
4797,chr9_1,139000000,140000000
4798,chr9_1,140000000,141000000
4799,chr9_1,141000000,141213431
4800,chr10_1,0,1000000
4801,chr10_1,1000000,2000000
4802,chr10_1,2000000,3000000
4803,chr10_1,3000000,4000000
4804,chr10_1,4000000,5000000
4805,chr10_1,5000000,6000000
4806,chr10_1,6000000,7000000
4807,chr10_1,7000000,8000000
4808,chr10_1,8000000,9000000
4809,chr10_1,9000000,10000000
4810,chr10_1,10000000,11000000
4811,chr10_1,11000000,12000000
4812,chr10_1,12000000,13000000
4813,chr10_1,13000000,14000000
4814,chr10_1,14000000,15000000
4815,chr10_1,15000000,16000000
4816,chr10_1,16000000,17000000
4817,chr10_1,17000000,18000000
4818,chr10_1,18000000,19000000
4819,chr10_1,19000000,20000000
4820,chr10_1,20000000,21000000
4821,chr10_1,21000000,22000000
4822,chr10_1,22000000,23000000
4823,chr10_1,23000000,24000000
4824,chr10_1,24000000,25000000
4825,chr10_1,25000000,26000000
4826,chr10_1,26000000,27000000
4827,chr10_1,27000000,28000000
4828,chr10_1,28000000,29000000
4829,chr10_1,29000000,30000000
4830,chr10_1,30000000,31000000
4831,chr10_1,31000000,32000000
4832,chr10_1,32000000,33000000
4833,chr10_1,33000000,34000000
4834,chr10_1,34000000,35000000
4835,chr10_1,35000000,36000000
4836,chr10_1,36000000,37000000
4837,chr10_1,37000000,38000000
4838,chr10_1,38000000,39000000
4839,chr10_1,39000000,40000000
4840,chr10_1,40000000,41000000
4841,chr10_1,41000000,42000000
4842,chr10_1,42000000,43000000
4843,chr10_1,43000000,44000000
4844,chr10_1,44000000,45000000
4845,chr10_1,45000000,46000000
4846,chr10_1,46000000,47000000
4847,chr10_1,47000000,48000000
4848,chr10_1,48000000,49000000
4849,chr10_1,49000000,50000000
4850,chr10_1,50000000,51000000
4851,chr10_1,51000000,52000000
4852,chr10_1,52000000,53000000
4853,chr10_1,53000000,54000000
4854,chr10_1,54000000,55000000
4855,chr10_1,55000000,56000000
4856,chr10_1,56000000,57000000
4857,chr10_1,57000000,58000000
4858,chr10_1,58000000,59000000
4859,chr10_1,59000000,60000000
4860,chr10_1,60000000,61000000
4861,chr10_1,61000000,62000000
4862,chr10_1,62000000,63000000
4863,chr10_1,63000000,64000000
4864,chr10_1,64000000,65000000
4865,chr10_1,65000000,66000000
4866,chr10_1,66000000,67000000
4867,chr10_1,67000000,68000000
4868,chr10_1,68000000,69000000
4869,chr10_1,69000000,70000000
4870,chr10_1,70000000,71000000
4871,chr10_1,71000000,72000000
4872,chr10_1,72000000,73000000
4873,chr10_1,73000000,74000000
4874,chr10_1,74000000,75000000
4875,chr10_1,75000000,76000000
4876,chr10_1,76000000,77000000
4877,chr10_1,77000000,78000000
4878,chr10_1,78000000,79000000
4879,chr10_1,79000000,80000000
4880,chr10_1,80000000,81000000
4881,chr10_1,81000000,82000000
4882,chr10_1,82000000,83000000
4883,chr10_1,83000000,84000000
4884,chr10_1,84000000,85000000
4885,chr10_1,85000000,86000000
4886,chr10_1,86000000,87000000
4887,chr10_1,87000000,88000000
4888,chr10_1,88000000,89000000
4889,chr10_1,89000000,90000000
4890,chr10_1,90000000,91000000
4891,chr10_1,91000000,92000000
4892,chr10_1,92000000,93000000
4893,chr10_1,93000000,94000000
4894,chr10_1,94000000,95000000
4895,chr10_1,95000000,96000000
4896,chr10_1,96000000,97000000
4897,chr10_1,97000000,98000000
4898,chr10_1,98000000,99000000
4899,chr10_1,99000000,100000000
4900,chr10_1,100000000,101000000
4901,chr10_1,101000000,102000000
4902,chr10_1,102000000,103000000
4903,chr10_1,103000000,104000000
4904,chr10_1,104000000,105000000
4905,chr10_1,105000000,106000000
4906,chr10_1,106000000,107000000
4907,chr10_1,107000000,108000000
4908,chr10_1,108000000,109000000
4909,chr10_1,109000000,110000000
4910,chr10_1,110000000,111000000
4911,chr10_1,111000000,112000000
4912,chr10_1,112000000,113000000
4913,chr10_1,113000000,114000000
4914,chr10_1,114000000,115000000
4915,chr10_1,115000000,116000000
4916,chr10_1,116000000,117000000
4917,chr10_1,117000000,118000000
4918,chr10_1,118000000,119000000
4919,chr10_1,119000000,120000000
4920,chr10_1,120000000,121000000
4921,chr10_1,121000000,122000000
4922,chr10_1,122000000,123000000
4923,chr10_1,123000000,124000000
4924,chr10_1,124000000,125000000
4925,chr10_1,125000000,126000000
4926,chr10_1,126000000,127000000
4927,chr10_1,127000000,128000000
4928,chr10_1,128000000,129000000
4929,chr10_1,129000000,130000000
4930,chr10_1,130000000,131000000
4931,chr10_1,131000000,132000000
4932,chr10_1,132000000,133000000
4933,chr10_1,133000000,134000000
4934,chr10_1,134000000,135000000
4935,chr10_1,135000000,135534747
4936,chr11_1,0,1000000
4937,chr11_1,1000000,2000000
4938,chr11_1,2000000,3000000
4939,chr11_1,3000000,4000000
4940,chr11_1,4000000,5000000
4941,chr11_1,5000000,6000000
4942,chr11_1,6000000,7000000
4943,chr11_1,7000000,8000000
4944,chr11_1,8000000,9000000
4945,chr11_1,9000000,10000000
4946,chr11_1,10000000,11000000
4947,chr11_1,11000000,12000000
4948,chr11_1,12000000,13000000
4949,chr11_1,13000000,14000000
4950,chr11_1,14000000,15000000
4951,chr11_1,15000000,16000000
4952,chr11_1,16000000,17000000
4953,chr11_1,17000000,18000000
4954,chr11_1,18000000,19000000
4955,chr11_1,19000000,20000000
4956,chr11_1,20000000,21000000
4957,chr11_1,21000000,22000000
4958,chr11_1,22000000,23000000
4959,chr11_1,23000000,24000000
4960,chr11_1,24000000,25000000
4961,chr11_1,25000000,26000000
4962,chr11_1,26000000,27000000
4963,chr11_1,27000000,28000000
4964,chr11_1,28000000,29000000
4965,chr11_1,29000000,30000000
4966,chr11_1,30000000,31000000
4967,chr11_1,31000000,32000000
4968,chr11_1,32000000,33000000
4969,chr11_1,33000000,34000000
4970,chr11_1,34000000,35000000
4971,chr11_1,35000000,36000000
4972,chr11_1,36000000,37000000
4973,chr11_1,37000000,38000000
4974,chr11_1,38000000,39000000
4975,chr11_1,39000000,40000000
4976,chr11_1,40000000,41000000
4977,chr11_1,41000000,42000000
4978,chr11_1,42000000,43000000
4979,chr11_1,43000000,44000000
4980,chr11_1,44000000,45000000
4981,chr11_1,45000000,46000000
4982,chr11_1,46000000,47000000
4983,chr11_1,47000000,48000000
4984,chr11_1,48000000,49000000
4985,chr11_1,49000000,50000000
4986,chr11_1,50000000,51000000
4987,chr11_1,51000000,52000000
4988,chr11_1,52000000,53000000
4989,chr11_1,53000000,54000000
4990,chr11_1,54000000,55000000
4991,chr11_1,55000000,56000000
4992,chr11_1,56000000,57000000
4993,chr11_1,57000000,58000000
4994,chr11_1,58000000,59000000
4995,chr11_1,59000000,60000000
4996,chr11_1,60000000,61000000
4997,chr11_1,61000000,62000000
4998,chr11_1,62000000,63000000
4999,chr11_1,63000000,64000000
5000,chr11_1,64000000,65000000
5001,chr11_1,65000000,66000000
5002,chr11_1,66000000,67000000
5003,chr11_1,67000000,68000000
5004,chr11_1,68000000,69000000
5005,chr11_1,69000000,70000000
5006,chr11_1,70000000,71000000
5007,chr11_1,71000000,72000000
5008,chr11_1,72000000,73000000
5009,chr11_1,73000000,74000000
5010,chr11_1,74000000,75000000
5011,chr11_1,75000000,76000000
5012,chr11_1,76000000,77000000
5013,chr11_1,77000000,78000000
5014,chr11_1,78000000,79000000
5015,chr11_1,79000000,80000000
5016,chr11_1,80000000,81000000
5017,chr11_1,81000000,82000000
5018,chr11_1,82000000,83000000
5019,chr11_1,83000000,84000000
5020,chr11_1,84000000,85000000
5021,chr11_1,85000000,86000000
5022,chr11_1,86000000,87000000
5023,chr11_1,87000000,88000000
5024,chr11_1,88000000,89000000
5025,chr11_1,89000000,90000000
5026,chr11_1,90000000,91000000
5027,chr11_1,91000000,92000000
5028,chr11_1,92000000,93000000
5029,chr11_1,93000000,94000000
5030,chr11_1,94000000,95000000
5031,chr11_1,95000000,96000000
5032,chr11_1,96000000,97000000
5033,chr11_1,97000000,98000000
5034,chr11_1,98000000,99000000
5035,chr11_1,99000000,100000000
5036,chr11_1,100000000,101000000
5037,chr11_1,101000000,102000000
5038,chr11_1,102000000,103000000
5039,chr11_1,103000000,104000000
5040,chr11_1,104000000,105000000
5041,chr11_1,105000000,106000000
5042,chr11_1,106000000,107000000
5043,chr11_1,107000000,108000000
5044,chr11_1,108000000,109000000
5045,chr11_1,109000000,110000000
5046,chr11_1,110000000,111000000
5047,chr11_1,111000000,112000000
5048,chr11_1,112000000,113000000
5049,chr11_1,113000000,114000000
5050,chr11_1,114000000,115000000
5051,chr11_1,115000000,116000000
5052,chr11_1,116000000,117000000
5053,chr11_1,117000000,118000000
5054,chr11_1,118000000,119000000
5055,chr11_1,119000000,120000000
5056,chr11_1,120000000,121000000
5057,chr11_1,121000000,122000000
5058,chr11_1,122000000,123000000
5059,chr11_1,123000000,124000000
5060,chr11_1,124000000,125000000
5061,chr11_1,125000000,126000000
5062,chr11_1,126000000,127000000
5063,chr11_1,127000000,128000000
5064,chr11_1,128000000,129000000
5065,chr11_1,129000000,130000000
5066,chr11_1,130000000,131000000
5067,chr11_1,131000000,132000000
5068,chr11_1,132000000,133000000
5069,chr11_1,133000000,134000000
5070,chr11_1,134000000,135000000
5071,chr11_1,135000000,135006516
5072,chr12_1,0,1000000
5073,chr12_1,1000000,2000000
5074,chr12_1,2000000,3000000
5075,chr12_1,3000000,4000000
5076,chr12_1,4000000,5000000
5077,chr12_1,5000000,6000000
5078,chr12_1,6000000,7000000
5079,chr12_1,7000000,8000000
5080,chr12_1,8000000,9000000
5081,chr12_1,9000000,10000000
5082,chr12_1,10000000,11000000
5083,chr12_1,11000000,12000000
5084,chr12_1,12000000,13000000
5085,chr12_1,13000000,14000000
5086,chr12_1,14000000,15000000
5087,chr12_1,15000000,16000000
5088,chr12_1,16000000,17000000
5089,chr12_1,17000000,18000000
5090,chr12_1,18000000,19000000
5091,chr12_1,19000000,20000000
5092,chr12_1,20000000,21000000
5093,chr12_1,21000000,22000000
5094,chr12_1,22000000,23000000
5095,chr12_1,23000000,24000000
5096,chr12_1,24000000,25000000
5097,chr12_1,25000000,26000000
5098,chr12_1,26000000,27000000
5099,chr12_1,27000000,28000000
5100,chr12_1,28000000,29000000
5101,chr12_1,29000000,30000000
5102,chr12_1,30000000,31000000
5103,chr12_1,31000000,32000000
5104,chr12_1,32000000,33000000
5105,chr12_1,33000000,34000000
5106,chr12_1,34000000,35000000
5107,chr12_1,35000000,36000000
5108,chr12_1,36000000,37000000
5109,chr12_1,37000000,38000000
5110,chr12_1,38000000,39000000
5111,chr12_1,39000000,40000000
5112,chr12_1,40000000,41000000
5113,chr12_1,41000000,42000000
5114,chr12_1,42000000,43000000
5115,chr12_1,43000000,44000000
5116,chr12_1,44000000,45000000
5117,chr12_1,45000000,46000000
5118,chr12_1,46000000,47000000
5119,chr12_1,47000000,48000000
5120,chr12_1,48000000,49000000
5121,chr12_1,49000000,50000000
5122,chr12_1,50000000,51000000
5123,chr12_1,51000000,52000000
5124,chr12_1,52000000,53000000
5125,chr12_1,53000000,54000000
5126,chr12_1,54000000,55000000
5127,chr12_1,55000000,56000000
5128,chr12_1,56000000,57000000
5129,chr12_1,57000000,58000000
5130,chr12_1,58000000,59000000
5131,chr12_1,59000000,60000000
5132,chr12_1,60000000,61000000
5133,chr12_1,61000000,62000000
5134,chr12_1,62000000,63000000
5135,chr12_1,63000000,64000000
5136,chr12_1,64000000,65000000
5137,chr12_1,65000000,66000000
5138,chr12_1,66000000,67000000
5139,chr12_1,67000000,68000000
5140,chr12_1,68000000,69000000
5141,chr12_1,69000000,70000000
5142,chr12_1,70000000,71000000
5143,chr12_1,71000000,72000000
5144,chr12_1,72000000,73000000
5145,chr12_1,73000000,74000000
5146,chr12_1,74000000,75000000
5147,chr12_1,75000000,76000000
5148,chr12_1,76000000,77000000
5149,chr12_1,77000000,78000000
5150,chr12_1,78000000,79000000
5151,chr12_1,79000000,80000000
5152,chr12_1,80000000,81000000
5153,chr12_1,81000000,82000000
5154,chr12_1,82000000,83000000
5155,chr12_1,83000000,84000000
5156,chr12_1,84000000,85000000
5157,chr12_1,85000000,86000000
5158,chr12_1,86000000,87000000
5159,chr12_1,87000000,88000000
5160,chr12_1,88000000,89000000
5161,chr12_1,89000000,90000000
5162,chr12_1,90000000,91000000
5163,chr12_1,91000000,92000000
5164,chr12_1,92000000,93000000
5165,chr12_1,93000000,94000000
5166,chr12_1,94000000,95000000
5167,chr12_1,95000000,96000000
5168,chr12_1,96000000,97000000
5169,chr12_1,97000000,98000000
5170,chr12_1,98000000,99000000
5171,chr12_1,99000000,100000000
5172,chr12_1,100000000,101000000
5173,chr12_1,101000000,102000000
5174,chr12_1,102000000,103000000
5175,chr12_1,103000000,104000000
5176,chr12_1,104000000,105000000
5177,chr12_1,105000000,106000000
5178,chr12_1,106000000,107000000
5179,chr12_1,107000000,108000000
5180,chr12_1,108000000,109000000
5181,chr12_1,109000000,110000000
5182,chr12_1,110000000,111000000
5183,chr12_1,111000000,112000000
5184,chr12_1,112000000,113000000
5185,chr12_1,113000000,114000000
5186,chr12_1,114000000,115000000
5187,chr12_1,115000000,116000000
5188,chr12_1,116000000,117000000
5189,chr12_1,117000000,118000000
5190,chr12_1,118000000,119000000
5191,chr12_1,119000000,120000000
5192,chr12_1,120000000,121000000
5193,chr12_1,121000000,122000000
5194,chr12_1,122000000,123000000
5195,chr12_1,123000000,124000000
5196,chr12_1,124000000,125000000
5197,chr12_1,125000000,126000000
5198,chr12_1,126000000,127000000
5199,chr12_1,127000000,128000000
5200,chr12_1,128000000,129000000
5201,chr12_1,129000000,130000000
5202,chr12_1,130000000,131000000
5203,chr12_1,131000000,132000000
5204,chr12_1,132000000,133000000
5205,chr12_1,133000000,133851895
5206,chr13_1,0,1000000
5207,chr13_1,1000000,2000000
5208,chr13_1,2000000,3000000
5209,chr13_1,3000000,4000000
5210,chr13_1,4000000,5000000
5211,chr13_1,5000000,6000000
5212,chr13_1,6000000,7000000
5213,chr13_1,7000000,8000000
5214,chr13_1,8000000,9000000
5215,chr13_1,9000000,10000000
5216,chr13_1,10000000,11000000
5217,chr13_1,11000000,12000000
5218,chr13_1,12000000,13000000
5219,chr13_1,13000000,14000000
5220,chr13_1,14000000,15000000
5221,chr13_1,15000000,16000000
5222,chr13_1,16000000,17000000
5223,chr13_1,17000000,18000000
5224,chr13_1,18000000,19000000
5225,chr13_1,19000000,20000000
5226,chr13_1,20000000,21000000
5227,chr13_1,21000000,22000000
5228,chr13_1,22000000,23000000
5229,chr13_1,23000000,24000000
5230,chr13_1,24000000,25000000
5231,chr13_1,25000000,26000000
5232,chr13_1,26000000,27000000
5233,chr13_1,27000000,28000000
5234,chr13_1,28000000,29000000
5235,chr13_1,29000000,30000000
5236,chr13_1,30000000,31000000
5237,chr13_1,31000000,32000000
5238,chr13_1,32000000,33000000
5239,chr13_1,33000000,34000000
5240,chr13_1,34000000,35000000
5241,chr13_1,35000000,36000000
5242,chr13_1,36000000,37000000
5243,chr13_1,37000000,38000000
5244,chr13_1,38000000,39000000
5245,chr13_1,39000000,40000000
5246,chr13_1,40000000,41000000
5247,chr13_1,41000000,42000000
5248,chr13_1,42000000,43000000
5249,chr13_1,43000000,44000000
5250,chr13_1,44000000,45000000
5251,chr13_1,45000000,46000000
5252,chr13_1,46000000,47000000
5253,chr13_1,47000000,48000000
5254,chr13_1,48000000,49000000
5255,chr13_1,49000000,50000000
5256,chr13_1,50000000,51000000
5257,chr13_1,51000000,52000000
5258,chr13_1,52000000,53000000
5259,chr13_1,53000000,54000000
5260,chr13_1,54000000,55000000
5261,chr13_1,55000000,56000000
5262,chr13_1,56000000,57000000
5263,chr13_1,57000000,58000000
5264,chr13_1,58000000,59000000
5265,chr13_1,59000000,60000000
5266,chr13_1,60000000,61000000
5267,chr13_1,61000000,62000000
5268,chr13_1,62000000,63000000
5269,chr13_1,63000000,64000000
5270,chr13_1,64000000,65000000
5271,chr13_1,65000000,66000000
5272,chr13_1,66000000,67000000
5273,chr13_1,67000000,68000000
5274,chr13_1,68000000,69000000
5275,chr13_1,69000000,70000000
5276,chr13_1,70000000,71000000
5277,chr13_1,71000000,72000000
5278,chr13_1,72000000,73000000
5279,chr13_1,73000000,74000000
5280,chr13_1,74000000,75000000
5281,chr13_1,75000000,76000000
5282,chr13_1,76000000,77000000
5283,chr13_1,77000000,78000000
5284,chr13_1,78000000,79000000
5285,chr13_1,79000000,80000000
5286,chr13_1,80000000,81000000
5287,chr13_1,81000000,82000000
5288,chr13_1,82000000,83000000
5289,chr13_1,83000000,84000000
5290,chr13_1,84000000,85000000
5291,chr13_1,85000000,86000000
5292,chr13_1,86000000,87000000
5293,chr13_1,87000000,88000000
5294,chr13_1,88000000,89000000
5295,chr13_1,89000000,90000000
5296,chr13_1,90000000,91000000
5297,chr13_1,91000000,92000000
5298,chr13_1,92000000,93000000
5299,chr13_1,93000000,94000000
5300,chr13_1,94000000,95000000
5301,chr13_1,95000000,96000000
5302,chr13_1,96000000,97000000
5303,chr13_1,97000000,98000000
5304,chr13_1,98000000,99000000
5305,chr13_1,99000000,100000000
5306,chr13_1,100000000,101000000
5307,chr13_1,101000000,102000000
5308,chr13_1,102000000,103000000
5309,chr13_1,103000000,104000000
5310,chr13_1,104000000,105000000
5311,chr13_1,105000000,106000000
5312,chr13_1,106000000,107000000
5313,chr13_1,107000000,108000000
5314,chr13_1,108000000,109000000
5315,chr13_1,109000000,110000000
5316,chr13_1,110000000,111000000
5317,chr13_1,111000000,112000000
5318,chr13_1,112000000,113000000
5319,chr13_1,113000000,114000000
5320,chr13_1,114000000,115000000
5321,chr13_1,115000000,115169878
5322,chr14_1,0,1000000
5323,chr14_1,1000000,2000000
5324,chr14_1,2000000,3000000
5325,chr14_1,3000000,4000000
5326,chr14_1,4000000,5000000
5327,chr14_1,5000000,6000000
5328,chr14_1,6000000,7000000
5329,chr14_1,7000000,8000000
5330,chr14_1,8000000,9000000
5331,chr14_1,9000000,10000000
5332,chr14_1,10000000,11000000
5333,chr14_1,11000000,12000000
5334,chr14_1,12000000,13000000
5335,chr14_1,13000000,14000000
5336,chr14_1,14000000,15000000
5337,chr14_1,15000000,16000000
5338,chr14_1,16000000,17000000
5339,chr14_1,17000000,18000000
5340,chr14_1,18000000,19000000
5341,chr14_1,19000000,20000000
5342,chr14_1,20000000,21000000
5343,chr14_1,21000000,22000000
5344,chr14_1,22000000,23000000
5345,chr14_1,23000000,24000000
5346,chr14_1,24000000,25000000
5347,chr14_1,25000000,26000000
5348,chr14_1,26000000,27000000
5349,chr14_1,27000000,28000000
5350,chr14_1,28000000,29000000
5351,chr14_1,29000000,30000000
5352,chr14_1,30000000,31000000
5353,chr14_1,31000000,32000000
5354,chr14_1,32000000,33000000
5355,chr14_1,33000000,34000000
5356,chr14_1,34000000,35000000
5357,chr14_1,35000000,36000000
5358,chr14_1,36000000,37000000
5359,chr14_1,37000000,38000000
5360,chr14_1,38000000,39000000
5361,chr14_1,39000000,40000000
5362,chr14_1,40000000,41000000
5363,chr14_1,41000000,42000000
5364,chr14_1,42000000,43000000
5365,chr14_1,43000000,44000000
5366,chr14_1,44000000,45000000
5367,chr14_1,45000000,46000000
5368,chr14_1,46000000,47000000
5369,chr14_1,47000000,48000000
5370,chr14_1,48000000,49000000
5371,chr14_1,49000000,50000000
5372,chr14_1,50000000,51000000
5373,chr14_1,51000000,52000000
5374,chr14_1,52000000,53000000
5375,chr14_1,53000000,54000000
5376,chr14_1,54000000,55000000
5377,chr14_1,55000000,56000000
5378,chr14_1,56000000,57000000
5379,chr14_1,57000000,58000000
5380,chr14_1,58000000,59000000
5381,chr14_1,59000000,60000000
5382,chr14_1,60000000,61000000
5383,chr14_1,61000000,62000000
5384,chr14_1,62000000,63000000
5385,chr14_1,63000000,64000000
5386,chr14_1,64000000,65000000
5387,chr14_1,65000000,66000000
5388,chr14_1,66000000,67000000
5389,chr14_1,67000000,68000000
5390,chr14_1,68000000,69000000
5391,chr14_1,69000000,70000000
5392,chr14_1,70000000,71000000
5393,chr14_1,71000000,72000000
5394,chr14_1,72000000,73000000
5395,chr14_1,73000000,74000000
5396,chr14_1,74000000,75000000
5397,chr14_1,75000000,76000000
5398,chr14_1,76000000,77000000
5399,chr14_1,77000000,78000000
5400,chr14_1,78000000,79000000
5401,chr14_1,79000000,80000000
5402,chr14_1,80000000,81000000
5403,chr14_1,81000000,82000000
5404,chr14_1,82000000,83000000
5405,chr14_1,83000000,84000000
5406,chr14_1,84000000,85000000
5407,chr14_1,85000000,86000000
5408,chr14_1,86000000,87000000
5409,chr14_1,87000000,88000000
5410,chr14_1,88000000,89000000
5411,chr14_1,89000000,90000000
5412,chr14_1,90000000,91000000
5413,chr14_1,91000000,92000000
5414,chr14_1,92000000,93000000
5415,chr14_1,93000000,94000000
5416,chr14_1,94000000,95000000
5417,chr14_1,95000000,96000000
5418,chr14_1,96000000,97000000
5419,chr14_1,97000000,98000000
5420,chr14_1,98000000,99000000
5421,chr14_1,99000000,100000000
5422,chr14_1,100000000,101000000
5423,chr14_1,101000000,102000000
5424,chr14_1,102000000,103000000
5425,chr14_1,103000000,104000000
5426,chr14_1,104000000,105000000
5427,chr14_1,105000000,106000000
5428,chr14_1,106000000,107000000
5429,chr14_1,107000000,107349540
5430,chr15_1,0,1000000
5431,chr15_1,1000000,2000000
5432,chr15_1,2000000,3000000
5433,chr15_1,3000000,4000000
5434,chr15_1,4000000,5000000
5435,chr15_1,5000000,6000000
5436,chr15_1,6000000,7000000
5437,chr15_1,7000000,8000000
5438,chr15_1,8000000,9000000
5439,chr15_1,9000000,10000000
5440,chr15_1,10000000,11000000
5441,chr15_1,11000000,12000000
5442,chr15_1,12000000,13000000
5443,chr15_1,13000000,14000000
5444,chr15_1,14000000,15000000
5445,chr15_1,15000000,16000000
5446,chr15_1,16000000,17000000
5447,chr15_1,17000000,18000000
5448,chr15_1,18000000,19000000
5449,chr15_1,19000000,20000000
5450,chr15_1,20000000,21000000
5451,chr15_1,21000000,22000000
5452,chr15_1,22000000,23000000
5453,chr15_1,23000000,24000000
5454,chr15_1,24000000,25000000
5455,chr15_1,25000000,26000000
5456,chr15_1,26000000,27000000
5457,chr15_1,27000000,28000000
5458,chr15_1,28000000,29000000
5459,chr15_1,29000000,30000000
5460,chr15_1,30000000,31000000
5461,chr15_1,31000000,32000000
5462,chr15_1,32000000,33000000
5463,chr15_1,33000000,34000000
5464,chr15_1,34000000,35000000
5465,chr15_1,35000000,36000000
5466,chr15_1,36000000,37000000
5467,chr15_1,37000000,38000000
5468,chr15_1,38000000,39000000
5469,chr15_1,39000000,40000000
5470,chr15_1,40000000,41000000
5471,chr15_1,41000000,42000000
5472,chr15_1,42000000,43000000
5473,chr15_1,43000000,44000000
5474,chr15_1,44000000,45000000
5475,chr15_1,45000000,46000000
5476,chr15_1,46000000,47000000
5477,chr15_1,47000000,48000000
5478,chr15_1,48000000,49000000
5479,chr15_1,49000000,50000000
5480,chr15_1,50000000,51000000
5481,chr15_1,51000000,52000000
5482,chr15_1,52000000,53000000
5483,chr15_1,53000000,54000000
5484,chr15_1,54000000,55000000
5485,chr15_1,55000000,56000000
5486,chr15_1,56000000,57000000
5487,chr15_1,57000000,58000000
5488,chr15_1,58000000,59000000
5489,chr15_1,59000000,60000000
5490,chr15_1,60000000,61000000
5491,chr15_1,61000000,62000000
5492,chr15_1,62000000,63000000
5493,chr15_1,63000000,64000000
5494,chr15_1,64000000,65000000
5495,chr15_1,65000000,66000000
5496,chr15_1,66000000,67000000
5497,chr15_1,67000000,68000000
5498,chr15_1,68000000,69000000
5499,chr15_1,69000000,70000000
5500,chr15_1,70000000,71000000
5501,chr15_1,71000000,72000000
5502,chr15_1,72000000,73000000
5503,chr15_1,73000000,74000000
5504,chr15_1,74000000,75000000
5505,chr15_1,75000000,76000000
5506,chr15_1,76000000,77000000
5507,chr15_1,77000000,78000000
5508,chr15_1,78000000,79000000
5509,chr15_1,79000000,80000000
5510,chr15_1,80000000,81000000
5511,chr15_1,81000000,82000000
5512,chr15_1,82000000,83000000
5513,chr15_1,83000000,84000000
5514,chr15_1,84000000,85000000
5515,chr15_1,85000000,86000000
5516,chr15_1,86000000,87000000
5517,chr15_1,87000000,88000000
5518,chr15_1,88000000,89000000
5519,chr15_1,89000000,90000000
5520,chr15_1,90000000,91000000
5521,chr15_1,91000000,92000000
5522,chr15_1,92000000,93000000
5523,chr15_1,93000000,94000000
5524,chr15_1,94000000,95000000
5525,chr15_1,95000000,96000000
5526,chr15_1,96000000,97000000
5527,chr15_1,97000000,98000000
5528,chr15_1,98000000,99000000
5529,chr15_1,99000000,100000000
5530,chr15_1,100000000,101000000
5531,chr15_1,101000000,102000000
5532,chr15_1,102000000,102531392
5533,chr16_1,0,1000000
5534,chr16_1,1000000,2000000
5535,chr16_1,2000000,3000000
5536,chr16_1,3000000,4000000
5537,chr16_1,4000000,5000000
5538,chr16_1,5000000,6000000
5539,chr16_1,6000000,7000000
5540,chr16_1,7000000,8000000
5541,chr16_1,8000000,9000000
5542,chr16_1,9000000,10000000
5543,chr16_1,10000000,11000000
5544,chr16_1,11000000,12000000
5545,chr16_1,12000000,13000000
5546,chr16_1,13000000,14000000
5547,chr16_1,14000000,15000000
5548,chr16_1,15000000,16000000
5549,chr16_1,16000000,17000000
5550,chr16_1,17000000,18000000
5551,chr16_1,18000000,19000000
5552,chr16_1,19000000,20000000
5553,chr16_1,20000000,21000000
5554,chr16_1,21000000,22000000
5555,chr16_1,22000000,23000000
5556,chr16_1,23000000,24000000
5557,chr16_1,24000000,25000000
5558,chr16_1,25000000,26000000
5559,chr16_1,26000000,27000000
5560,chr16_1,27000000,28000000
5561,chr16_1,28000000,29000000
5562,chr16_1,29000000,30000000
5563,chr16_1,30000000,31000000
5564,chr16_1,31000000,32000000
5565,chr16_1,32000000,33000000
5566,chr16_1,33000000,34000000
5567,chr16_1,34000000,35000000
5568,chr16_1,35000000,36000000
5569,chr16_1,36000000,37000000
5570,chr16_1,37000000,38000000
5571,chr16_1,38000000,39000000
5572,chr16_1,39000000,40000000
5573,chr16_1,40000000,41000000
5574,chr16_1,41000000,42000000
5575,chr16_1,42000000,43000000
5576,chr16_1,43000000,44000000
5577,chr16_1,44000000,45000000
5578,chr16_1,45000000,46000000
5579,chr16_1,46000000,47000000
5580,chr16_1,47000000,48000000
5581,chr16_1,48000000,49000000
5582,chr16_1,49000000,50000000
